runs_last5,sr_last5,venue_avg_runs,career_avg,career_sr,next_match_runs
26.8,89.42368842001643,23.75,18.114285714285714,112.42701088150271,54.0
26.8,89.42368842001643,23.75,18.114285714285714,112.42701088150271,54.0
26.8,89.42368842001643,23.75,18.114285714285714,112.42701088150271,54.0
26.8,89.42368842001643,23.75,18.114285714285714,112.42701088150271,54.0
26.8,89.42368842001643,23.75,18.114285714285714,112.42701088150271,54.0
26.8,89.42368842001643,23.75,18.114285714285714,112.42701088150271,54.0
26.8,89.42368842001643,23.75,18.114285714285714,112.42701088150271,54.0
26.8,89.42368842001643,23.75,18.114285714285714,112.42701088150271,19.0
41.8,144.63907785336357,9.5,18.114285714285714,112.42701088150271,19.0
41.8,144.63907785336357,9.5,18.114285714285714,112.42701088150271,19.0
41.8,144.63907785336357,9.5,18.114285714285714,112.42701088150271,19.0
41.8,144.63907785336357,9.5,18.114285714285714,112.42701088150271,19.0
41.8,144.63907785336357,9.5,18.114285714285714,112.42701088150271,19.0
41.8,144.63907785336357,9.5,18.114285714285714,112.42701088150271,19.0
41.8,144.63907785336357,9.5,18.114285714285714,112.42701088150271,19.0
41.8,144.63907785336357,9.5,18.114285714285714,112.42701088150271,19.0
6.0,139.28571428571428,14.0,18.114285714285714,112.42701088150271,19.0
6.0,139.28571428571428,14.0,18.114285714285714,112.42701088150271,19.0
6.0,139.28571428571428,14.0,18.114285714285714,112.42701088150271,19.0
6.0,139.28571428571428,14.0,18.114285714285714,112.42701088150271,19.0
6.0,139.28571428571428,14.0,18.114285714285714,112.42701088150271,19.0
6.0,139.28571428571428,14.0,18.114285714285714,112.42701088150271,19.0
6.0,139.28571428571428,14.0,18.114285714285714,112.42701088150271,19.0
6.0,139.28571428571428,14.0,18.114285714285714,112.42701088150271,10.0
17.8,112.97744360902254,14.0,18.114285714285714,112.42701088150271,10.0
17.8,112.97744360902254,14.0,18.114285714285714,112.42701088150271,10.0
17.8,112.97744360902254,14.0,18.114285714285714,112.42701088150271,10.0
17.8,112.97744360902254,14.0,18.114285714285714,112.42701088150271,10.0
17.8,112.97744360902254,14.0,18.114285714285714,112.42701088150271,10.0
17.8,112.97744360902254,14.0,18.114285714285714,112.42701088150271,10.0
